Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
JAM,Jamaica,3803,Manufactured Exports per capita index,Value,0.025026955,0.025026955,0.023928404,0.024470833,0.026645536,0.026921697,0.025154533,0.026102321,0.028323434,0.024709175,0.023669562,0.020939373,0.017945626,0.018444108,0.018174311,0.018701852,0.022601322,0.021329936,0.021917369,0.013978145,0.012925379,0.013571009,0.015323805,0.012076939,0.007003342
JAM,Jamaica,3804,Industrial export quality index,Value,0.471292482,0.472127314,0.46971649,0.468914398,0.464799953,0.468540966,0.467264386,0.464132189,0.465736981,0.469491415,0.480490528,0.482347484,0.483757486,0.484360032,0.499237991,0.504975185,0.504319352,0.511990397,0.539762031,0.573597094,0.507188222,0.480192181,0.546955914,0.505184678,0.44536054
JAM,Jamaica,3805,Manufactured Exports share in total exports,Value,0.906879298,0.906879298,0.897475935,0.899466769,0.89677947,0.896374122,0.893493585,0.893305084,0.91116503,0.904171805,0.912656762,0.907304862,0.909540277,0.913302828,0.925407651,0.953070138,0.948222992,0.957019161,0.962059442,0.925063235,0.925760461,0.918494076,0.9208691,0.911186926,0.878378496
JAM,Jamaica,3806,Share of manufactured exports in total exports index,Value,0.917797691,0.919539867,0.914271176,0.915579101,0.913202524,0.912888265,0.908027535,0.908289739,0.91157706,0.904887805,0.913697675,0.908291914,0.910530623,0.916535894,0.935888083,0.973151269,0.970670002,0.979934396,0.985535926,0.947505927,0.948278211,0.940822172,0.943161722,0.923607541,0.87769193
JOR,Jordan,3786,Competitive Industrial Performance Score,Value,0.018217932,0.017289679,0.019446075,0.020193674,0.02260824,0.02278148,0.021508461,0.019167573,0.022397326,0.022669329,0.0200958,0.025560016,0.028703502,0.028161919,0.030940491,0.031393757,0.032303156,0.033291069,0.036090668,0.036376394,0.035956684,0.033594799,0.032677826,0.032039572,0.029267539
JOR,Jordan,3787,Competitive Industrial Performance Rank,Rank,89,90,87,85,80,80,83,90,85,85,87,80,76,76,74,75,73,73,73,73,74,72,73,73,74
JOR,Jordan,3788,Competitive Industrial Performance Quintile,Value,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
JOR,Jordan,3789,Impact of a country on World Manufactures Trade,Value,0.000202845,0.000178749,0.000172558,0.000206254,0.00022588,0.000243457,0.000243457,0.000166449,0.000205774,0.000213755,0.000145777,0.000293993,0.000334794,0.000313977,0.00036691,0.000359391,0.00036607,0.000367573,0.00043727,0.000439118,0.00043392,0.000392921,0.000391716,0.000405027,0.000411149
JOR,Jordan,3790,Share in world manufacturing exports index,Value,0.001377294,0.001213657,0.001247562,0.001587735,0.001785088,0.002043682,0.002014316,0.001273356,0.001593943,0.001678917,0.001138637,0.002396531,0.002945612,0.002723364,0.003169132,0.003125547,0.003213422,0.003215898,0.003650886,0.003385359,0.003096389,0.002738101,0.0025087,0.002490368,0.002498339
JOR,Jordan,3791,Impact of a country on World Manufacturing Value Added,Value,0.00016367,0.000161404,0.000218746,0.000222684,0.00024835,0.000238376,0.000213888,0.000227495,0.000243985,0.000252784,0.000256757,0.000276404,0.000327096,0.000322085,0.000353979,0.000367846,0.000384689,0.000395242,0.000412715,0.000450158,0.00043019,0.000430448,0.000431207,0.000427781,0.000421353
JOR,Jordan,3792,Share of world MVA index,Value,0.000821465,0.000836943,0.001124859,0.001107024,0.00121102,0.001145767,0.001032658,0.001093607,0.001141866,0.001150541,0.001175448,0.001317854,0.001575013,0.001542991,0.001688953,0.001786284,0.001897197,0.002005156,0.002180343,0.002410442,0.002290184,0.002169019,0.002038774,0.001942332,0.00182957
JOR,Jordan,3793,Industrialization intensity index,Value,0.246350577,0.251468771,0.265857131,0.245252227,0.279282353,0.268698477,0.248133698,0.272711762,0.305398536,0.307399894,0.306052143,0.297163818,0.320717675,0.315742718,0.333791662,0.343212427,0.346530398,0.35826897,0.372677898,0.387004098,0.401438125,0.416520677,0.414352211,0.417013474,0.421395967
JOR,Jordan,3794,Medium- and High-Tech Manufacturing Value Added share in total manufacturing value added,Value,0.188462771,0.209282092,0.199019981,0.172143921,0.202218831,0.202904674,0.195764767,0.220391295,0.253937013,0.244983377,0.224151977,0.219192416,0.219707037,0.212704687,0.214294648,0.225304462,0.215679663,0.233776866,0.26568413,0.274764532,0.260984362,0.275500806,0.276330296,0.281474093,0.280351026
JOR,Jordan,3795,Share of Medium and High-Tech Activities in Total MVA Index,Value,0.278925571,0.297476068,0.278651603,0.236535453,0.274691988,0.268747647,0.259237107,0.291498956,0.338598899,0.320817104,0.283093683,0.274114871,0.270604416,0.261522987,0.257928429,0.269964449,0.252707758,0.267882102,0.299722522,0.318375298,0.30138783,0.316553107,0.320007183,0.326818475,0.345263581
JOR,Jordan,3796,Medium- and High-Tech manufactured Exports share in total manufactured exports,Value,0.582282991,0.57110692,0.575775993,0.535932344,0.578294771,0.501814466,0.501814466,0.45360692,0.54297339,0.497969758,0.411593546,0.425263697,0.35229414,0.300449076,0.280812044,0.29062095,0.277390137,0.386300897,0.478244958,0.447366771,0.472975914,0.463993952,0.438060005,0.433607158,0.420170391
JOR,Jordan,3797,Share of Medium and High-Tech Activities in Manufacturing Export Index,Value,0.7002396,0.68479039,0.686123873,0.635143996,0.680870582,0.595580886,0.595484547,0.539364979,0.64470356,0.590080915,0.482025286,0.503104142,0.418246752,0.35672065,0.335424286,0.352931914,0.337298454,0.474187445,0.600639192,0.548087672,0.5669598,0.529506202,0.505144041,0.504605192,0.447954582
JOR,Jordan,3798,Manufacturing Value Added per capita,Value,273.05608,255.0867867,327.2338127,315.5816836,351.0503565,339.9894173,305.2342646,332.681951,355.1200145,377.1369969,402.8595389,426.9308945,507.3875028,513.7051038,585.5299957,614.807815,660.800293,691.1495719,698.0372137,681.6797639,686.4642542,684.8791215,673.1444064,661.1384612,650.352006
JOR,Jordan,3799,MVA per capita index,Value,0.023610867,0.02241604,0.029255399,0.028382246,0.030916773,0.030246323,0.027081433,0.028608464,0.030172639,0.031969234,0.033659577,0.033957782,0.039649865,0.040550556,0.045559411,0.046474654,0.047464155,0.047795916,0.047197114,0.051767605,0.049222097,0.045739068,0.04572407,0.045533037,0.044040215
JOR,Jordan,3801,Share of MVA in GDP index,Value,0.213775582,0.205461473,0.25306266,0.253969002,0.283872718,0.268649307,0.237030289,0.253924568,0.272198173,0.293982683,0.329010603,0.320212765,0.370830935,0.369962448,0.409654896,0.416460406,0.440353037,0.448655838,0.445633274,0.455632899,0.50148842,0.516488246,0.50869724,0.507208473,0.497528354
JOR,Jordan,3802,Manufactured Exports per capita,Value,145.1631313,125.7759477,130.9666326,146.3552288,174.7693231,216.8713799,216.8713799,154.457277,189.4288298,200.6133524,148.4354886,284.6673516,338.0858819,360.8003539,500.0052035,531.6999817,599.9389333,664.1690143,846.6551218,633.1671265,728.7188398,742.925056,708.4271708,730.9248089,753.0366654
JOR,Jordan,3803,Manufactured Exports per capita index,Value,0.009009751,0.007802829,0.008125968,0.009083963,0.010758433,0.011654696,0.011250859,0.008358658,0.011779093,0.011636068,0.007825581,0.014287578,0.016158114,0.016558955,0.019172238,0.018828628,0.019745841,0.018552858,0.022067192,0.021087807,0.022378515,0.019698244,0.019858512,0.018131619,0.012108911
JOR,Jordan,3804,Industrial export quality index,Value,0.616596037,0.597908121,0.609680547,0.610129391,0.664971162,0.630294,0.629547968,0.5460806,0.638994212,0.614410162,0.610411211,0.612382339,0.586670705,0.559939523,0.562184476,0.570933151,0.573861139,0.664515816,0.715237457,0.672065067,0.68919445,0.645012473,0.632761191,0.649560826,0.611888158
JOR,Jordan,3805,Manufactured Exports share in total exports,Value,0.528820518,0.506329429,0.525636376,0.57671872,0.638922005,0.654407106,0.654407106,0.545737517,0.63460633,0.639782922,0.738385305,0.721571089,0.754946671,0.761126394,0.780625036,0.773048945,0.795551176,0.837652553,0.810200784,0.777612305,0.792392265,0.742776875,0.743040476,0.784616431,0.777080138
JOR,Jordan,3806,Share of manufactured exports in total exports index,Value,0.532952474,0.511025852,0.533237222,0.585114785,0.649071743,0.665007114,0.663611389,0.552796222,0.633284864,0.638739409,0.738797136,0.721660536,0.755094658,0.763158396,0.788944665,0.788934389,0.810423825,0.854844187,0.829835722,0.796042461,0.8114291,0.760518745,0.76037834,0.794516461,0.775821733
JPN,Japan,3786,Competitive Industrial Performance Score,Value,0.556350249,0.579178593,0.578470421,0.585099731,0.575496532,0.575634111,0.557299069,0.550523069,0.530601279,0.529241783,0.540650854,0.500204543,0.498444266,0.508628994,0.511366361,0.508305308,0.504204528,0.499236751,0.496589068,0.458595806,0.501181975,0.464708761,0.453880459,0.423963525,0.376539147
JPN,Japan,3787,Competitive Industrial Performance Rank,Rank,2,2,2,1,1,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
JPN,Japan,3788,Competitive Industrial Performance Quintile,Value,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
JPN,Japan,3789,Impact of a country on World Manufactures Trade,Value,0.115882533,0.122716111,0.116161482,0.124823679,0.119214129,0.111074084,0.097991918,0.095506909,0.086803957,0.090226243,0.093796561,0.081148669,0.079389546,0.077729786,0.076812713,0.072049116,0.06755592,0.064567754,0.06313755,0.059301983,0.065060796,0.05931485,0.058190073,0.05001274,0.046070602
JPN,Japan,3790,Share in world manufacturing exports index,Value,0.78697788,0.833385886,0.840010531,0.961065595,0.942289349,0.932551181,0.810894716,0.730809318,0.672515237,0.708799498,0.732819863,0.661711827,0.698606439,0.674303915,0.663695789,0.62672536,0.593091483,0.565007491,0.527401366,0.457391912,0.464436315,0.413494994,0.372788828,0.30757856,0.279987089
JPN,Japan,3791,Impact of a country on World Manufacturing Value Added,Value,0.145272298,0.152859989,0.149629031,0.143972983,0.13544283,0.134827589,0.135845188,0.133177789,0.12458336,0.120098018,0.119047554,0.114976423,0.111066898,0.111206556,0.111054458,0.111445741,0.10957249,0.109554312,0.109243549,0.096031345,0.104331898,0.097812207,0.095266059,0.096041191,0.091566475
JPN,Japan,3792,Share of world MVA index,Value,0.750848683,0.81516457,0.785247815,0.730997758,0.670663918,0.657571039,0.666763772,0.649901419,0.591262244,0.554025183,0.551601567,0.554325104,0.539992509,0.537958719,0.534705661,0.545526091,0.544215258,0.559121788,0.58035985,0.517028515,0.558271334,0.495438262,0.452653296,0.438333587,0.399624828
JPN,Japan,3793,Industrialization intensity index,Value,0.598379672,0.576003477,0.554797797,0.544224072,0.528454089,0.534276415,0.542820087,0.545757031,0.538284249,0.536940383,0.549093866,0.525815022,0.529135063,0.542713609,0.550405773,0.561906459,0.573396624,0.582969199,0.578359657,0.551567124,0.616839966,0.607224292,0.602467487,0.610962428,0.624565545
JPN,Japan,3794,Medium- and High-Tech Manufacturing Value Added share in total manufacturing value added,Value,0.50872818,0.505690523,0.493286347,0.487978039,0.485994872,0.499035606,0.506137233,0.513927135,0.511210089,0.509649896,0.520152802,0.513609823,0.534649096,0.543420292,0.54685899,0.55020868,0.560207867,0.568181609,0.556398042,0.535678308,0.556446925,0.546699525,0.550050246,0.550050215,0.550050215
JPN,Japan,3795,Share of Medium and High-Tech Activities in Total MVA Index,Value,0.781909621,0.728309497,0.700203803,0.683675577,0.669391129,0.66721809,0.677026867,0.68762837,0.685039893,0.670965676,0.66130824,0.646715337,0.663142883,0.673164424,0.663115291,0.66380808,0.661301543,0.655374252,0.630916759,0.623584297,0.646018586,0.631126441,0.639996768,0.641563224,0.680512494
JPN,Japan,3796,Medium- and High-Tech manufactured Exports share in total manufactured exports,Value,0.831548218,0.83398793,0.839172073,0.843796598,0.849346096,0.842563079,0.842699392,0.841001804,0.842206285,0.843900803,0.853883724,0.845279658,0.842311717,0.842253107,0.837184591,0.823447635,0.822387812,0.814658636,0.796226695,0.78707758,0.797516625,0.788860431,0.795245533,0.780935716,0.784792223
JPN,Japan,3797,Share of Medium and High-Tech Activities in Manufacturing Export Index,Value,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.964281539,0.955989201,0.90024124,0.917028576,0.908804685,0.8366874
JPN,Japan,3798,Manufacturing Value Added per capita,Value,6657.32662,6965.767254,6801.623865,6527.301599,6408.395538,6673.534223,6914.342366,7089.440549,6703.62707,6709.853705,7082.887765,6816.120189,6690.886271,6986.814921,7378.5277,7685.176906,8037.358685,8515.173686,8578.109605,7057.947877,8438.434901,8227.582877,8191.409273,8491.91422,8351.920769
JPN,Japan,3799,MVA per capita index,Value,0.596730861,0.627087747,0.617070586,0.59836569,0.574829316,0.60572303,0.627453413,0.622333039,0.580283341,0.579338761,0.602512227,0.551412889,0.530130123,0.558953258,0.581093244,0.5883147,0.584629185,0.596396952,0.587899625,0.543808478,0.614768977,0.559622542,0.567843163,0.598146185,0.579797048
JPN,Japan,3801,Share of MVA in GDP index,Value,0.414849723,0.423697456,0.40939179,0.404772566,0.387517049,0.401334739,0.408613308,0.403885692,0.391528605,0.40291509,0.436879491,0.404914707,0.395127242,0.412262793,0.437696254,0.460004838,0.485491704,0.510564145,0.525802554,0.479549951,0.587661347,0.583322143,0.564938205,0.580361632,0.568618596
JPN,Japan,3802,Manufactured Exports per capita,Value,2277.956873,2489.757812,2678.960693,2833.563099,3087.477487,3433.73614,3165.817694,3226.149369,2954.149712,3171.052999,3621.5411,3015.766685,3113.485465,3518.538597,4204.450574,4397.893109,4727.781071,5185.6825,5675.602607,4150.07806,5538.054985,5929.104935,5796.576082,5163.52579,4986.406441
JPN,Japan,3803,Manufactured Exports per capita index,Value,0.141783776,0.15496914,0.166747695,0.176372247,0.190507564,0.184878059,0.164544892,0.174795398,0.183890462,0.184140786,0.191431609,0.151596231,0.149063839,0.161659773,0.161340371,0.155851682,0.155669206,0.14493993,0.147993897,0.138300619,0.170159186,0.157288063,0.162576925,0.128154487,0.080220611
JPN,Japan,3804,Industrial export quality index,Value,0.991272146,0.992624355,0.995098476,0.994341661,0.993364524,0.991604099,0.988716179,0.987300554,0.977049349,0.976929422,0.975556736,0.971525136,0.972205295,0.973316039,0.976421278,0.979196513,0.975460562,0.972544758,0.973642091,0.948219816,0.947242795,0.919782749,0.931535509,0.91971761,0.876860179
JPN,Japan,3805,Manufactured Exports share in total exports,Value,0.970484146,0.971307122,0.971569612,0.970864024,0.968559681,0.965016309,0.961384986,0.958138,0.953421798,0.952819095,0.949937982,0.941896049,0.943236636,0.943163335,0.942112807,0.938648026,0.929407584,0.923768636,0.924751472,0.910121993,0.916227451,0.917034263,0.923671732,0.918072791,0.917498685
JPN,Japan,3806,Share of manufactured exports in total exports index,Value,0.982544293,0.985248711,0.990196951,0.988683322,0.986729049,0.983208198,0.977432357,0.974601108,0.954098698,0.953858844,0.951113473,0.943050272,0.944410589,0.946632078,0.952842555,0.958393026,0.950921124,0.945089516,0.947284182,0.932158093,0.938496388,0.939324258,0.946042442,0.930630535,0.917032957
KAZ,Kazakhstan,3786,Competitive Industrial Performance Score,Value,0.035511313,0.037370169,0.036180431,0.037173032,0.033340276,0.032298036,0.031036207,0.029230232,0.02649387,0.026162515,0.026820117,0.028381291,0.03006679,0.032798408,0.036098308,0.03816412,0.040092985,0.043742481,0.049915581,0.045421701,0.047508293,0.051198942,0.052917499,0.045973329,0.042346755
KAZ,Kazakhstan,3787,Competitive Industrial Performance Rank,Rank,64,62,63,62,69,69,70,73,78,77,77,75,71,69,67,68,67,66,62,67,65,59,60,63,63
KAZ,Kazakhstan,3788,Competitive Industrial Performance Quintile,Value,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KAZ,Kazakhstan,3789,Impact of a country on World Manufactures Trade,Value,0.000639871,0.000639871,0.000639871,0.000639871,0.000639871,0.000639871,0.000638733,0.000582276,0.000426316,0.000410699,0.000444726,0.000464457,0.000493179,0.00058035,0.000732064,0.000842114,0.000922958,0.00113407,0.0015649,0.001197027,0.001198649,0.00159322,0.001712565,0.001310884,0.001259752
KAZ,Kazakhstan,3790,Share in world manufacturing exports index,Value,0.004345216,0.004345216,0.004626892,0.004926322,0.005057354,0.005371885,0.005285276,0.004455225,0.003302591,0.003226069,0.003474286,0.003786549,0.004339356,0.005034149,0.006324223,0.007324555,0.008102494,0.009923229,0.013070252,0.009231082,0.008555419,0.011105627,0.010970604,0.008061399,0.007655602
KAZ,Kazakhstan,3791,Impact of a country on World Manufacturing Value Added,Value,0.001777196,0.001904125,0.001712706,0.001729765,0.001299493,0.001165589,0.001141838,0.001156721,0.001104804,0.001083469,0.00115771,0.001318341,0.001392908,0.001437968,0.001494162,0.001539308,0.001559512,0.001582206,0.001518322,0.001576321,0.00162721,0.001675622,0.001689533,0.001673987,0.001671629
KAZ,Kazakhstan,3792,Share of world MVA index,Value,0.00916134,0.010130713,0.008965335,0.008759211,0.006416048,0.00566802,0.005587395,0.005628303,0.005227352,0.004982691,0.005350082,0.006341381,0.006757,0.006941197,0.007178874,0.007520734,0.007732353,0.008063078,0.008054038,0.008473812,0.008695475,0.008476215,0.008017798,0.007630169,0.007286298
KAZ,Kazakhstan,3793,Industrialization intensity index,Value,0.189422006,0.215181473,0.206069087,0.227193599,0.205129366,0.214053225,0.189827652,0.176780571,0.175613686,0.170538069,0.190288267,0.186767406,0.189575224,0.194541532,0.190665068,0.190571257,0.187163116,0.18784003,0.210890211,0.210284879,0.239831193,0.242845067,0.244147392,0.252802945,0.255906231
KAZ,Kazakhstan,3794,Medium- and High-Tech Manufacturing Value Added share in total manufacturing value added,Value,0.112414791,0.112414791,0.112414791,0.112414791,0.110496746,0.118418709,0.081915058,0.058079876,0.056961229,0.046150757,0.051844221,0.059622054,0.071052368,0.079425852,0.067072449,0.069422316,0.065891101,0.069019534,0.125542187,0.115534569,0.128267339,0.129956914,0.140475141,0.165150389,0.164985128
KAZ,Kazakhstan,3795,Share of Medium and High-Tech Activities in Total MVA Index,Value,0.159490501,0.156678212,0.154585067,0.151974319,0.14711734,0.155064283,0.105984973,0.07245815,0.073353551,0.057765477,0.062927736,0.072170318,0.085323744,0.095630934,0.07855712,0.081006636,0.075065768,0.076969221,0.140066579,0.132112931,0.146585247,0.147731413,0.161187065,0.190498556,0.201858285
KAZ,Kazakhstan,3796,Medium- and High-Tech manufactured Exports share in total manufactured exports,Value,0.433230333,0.433230333,0.433230333,0.433230333,0.433230333,0.433230333,0.356743367,0.284867779,0.298819749,0.36857825,0.248973361,0.271335455,0.283223795,0.270309993,0.284317729,0.26939364,0.311307902,0.322955587,0.354071957,0.335379348,0.371907858,0.345503932,0.401935468,0.331338637,0.365247559
KAZ,Kazakhstan,3797,Share of Medium and High-Tech Activities in Manufacturing Export Index,Value,0.520992438,0.519468349,0.516259236,0.513429817,0.510075145,0.514181482,0.423334075,0.338724338,0.354805888,0.43675542,0.291577593,0.32100081,0.336245822,0.320936771,0.339611756,0.327153335,0.378541483,0.396430569,0.444687373,0.410887214,0.445808758,0.394286335,0.463487432,0.385591413,0.389399922
KAZ,Kazakhstan,3798,Manufacturing Value Added per capita,Value,615.6499895,659.0506512,596.7656548,608.7650629,484.4377136,461.8514289,473.2377823,510.404823,501.2003527,517.4230513,594.0709922,676.2474729,724.4576481,775.0643959,844.5272446,894.7617376,955.1130727,1016.420546,975.0347166,937.139407,1052.754898,1114.747618,1136.136781,1144.637236,1166.010139
KAZ,Kazakhstan,3799,MVA per capita index,Value,0.054365738,0.058815556,0.053726416,0.055284566,0.042894142,0.041318914,0.042342888,0.044225189,0.04283079,0.044094884,0.049942613,0.054149724,0.056868049,0.061481665,0.065977759,0.067929014,0.068896173,0.070603105,0.066203696,0.071480796,0.075944919,0.075025955,0.077877388,0.079653256,0.079911785
KAZ,Kazakhstan,3801,Share of MVA in GDP index,Value,0.21935351,0.273684734,0.257553107,0.302412879,0.263141391,0.273042166,0.273670331,0.281102992,0.27787382,0.283310661,0.317648797,0.301364494,0.293826705,0.29345213,0.302773016,0.300135877,0.299260463,0.298710839,0.281713844,0.288456827,0.333077139,0.337958721,0.327107719,0.315107334,0.309954177
KAZ,Kazakhstan,3802,Manufactured Exports per capita,Value,158.3531056,158.3531056,158.3531056,158.3531056,158.3531056,158.3531056,168.0286955,163.0364256,122.320835,123.3803993,148.0975508,149.3520022,166.9856527,225.3744237,340.884439,433.2895978,539.2997513,752.7950104,1150.45962,677.6184877,816.1473952,1259.571016,1334.176099,1046.640527,1042.705063
KAZ,Kazakhstan,3803,Manufactured Exports per capita index,Value,0.009830874,0.009830874,0.009830874,0.009830874,0.009745355,0.008503574,0.008711887,0.008823511,0.007601439,0.007150857,0.007807716,0.007484469,0.007964627,0.010336016,0.013065548,0.015340833,0.017749087,0.021030165,0.029989643,0.022569297,0.025065009,0.033404907,0.037410257,0.02596809,0.016769455
KAZ,Kazakhstan,3804,Industrial export quality index,Value,0.497602131,0.497290164,0.496813836,0.495208417,0.493629049,0.495708605,0.432197915,0.360579366,0.350369012,0.370998119,0.269855135,0.287545885,0.293445773,0.28816756,0.296524948,0.282441465,0.289659979,0.313914916,0.35092088,0.33092796,0.338539757,0.314390772,0.350958755,0.293538803,0.301455997
KAZ,Kazakhstan,3805,Manufactured Exports share in total exports,Value,0.471115711,0.471115711,0.471115711,0.471115711,0.471115711,0.471115711,0.436710324,0.379174012,0.349043537,0.308489097,0.249485668,0.256250292,0.253231512,0.257342503,0.252993133,0.234398284,0.214721955,0.242733846,0.251649053,0.246978522,0.226990919,0.230133353,0.235240806,0.203165458,0.217926952
KAZ,Kazakhstan,3806,Share of manufactured exports in total exports index,Value,0.474211824,0.475111979,0.477368437,0.476987018,0.477182954,0.477235728,0.441061755,0.382434393,0.345932135,0.305240818,0.248132677,0.254090961,0.250645724,0.25539835,0.25343814,0.237729596,0.200778475,0.231399263,0.257154388,0.250968706,0.231270756,0.234495208,0.238430077,0.201486194,0.213512072
KEN,Kenya,3786,Competitive Industrial Performance Score,Value,0.013666833,0.012658572,0.014386719,0.013523552,0.013777854,0.013969492,0.013714748,0.013508889,0.012987378,0.011013128,0.009816291,0.009336795,0.011420987,0.012633119,0.009685614,0.013385639,0.012468884,0.012332492,0.01205563,0.013318178,0.012839954,0.012356471,0.011408469,0.011359734,0.010383464
KEN,Kenya,3787,Competitive Industrial Performance Rank,Rank,98,103,98,99,99,98,100,100,102,106,105,108,102,101,110,101,105,104,106,100,103,104,106,103,105
KEN,Kenya,3788,Competitive Industrial Performance Quintile,Value,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
KEN,Kenya,3789,Impact of a country on World Manufactures Trade,Value,0.000216614,0.000204589,0.000257219,0.00022423,0.000222047,0.000220988,0.000226764,0.000218898,0.00019851,0.000154873,0.00012074,0.000108841,0.000170562,0.00022219,0.000110113,0.00025653,0.000206724,0.000206993,0.000202581,0.000249204,0.000232921,0.000232921,0.000196142,0.000196142,0.000196142
KEN,Kenya,3790,Share in world manufacturing exports index,Value,0.001470805,0.001389135,0.001859778,0.001726134,0.001754798,0.001855037,0.001876183,0.00167469,0.00153766,0.001216346,0.000943024,0.000886738,0.001500413,0.001927114,0.000950287,0.0022308,0.001814479,0.001810724,0.001690467,0.00192056,0.001661558,0.001622705,0.001255773,0.001205718,0.001191663
KEN,Kenya,3791,Impact of a country on World Manufacturing Value Added,Value,0.000516358,0.000537673,0.00054338,0.000551917,0.00053752,0.00053153,0.000535115,0.00051072,0.000495349,0.000465178,0.000440404,0.00044816,0.000440579,0.000446544,0.000440226,0.000443215,0.000442252,0.000435243,0.000435506,0.000460269,0.000437082,0.000450838,0.00043904,0.000452545,0.000454184
KEN,Kenya,3792,Share of world MVA index,Value,0.002644412,0.002843548,0.002828575,0.0027787,0.002642926,0.002575552,0.002609366,0.00247577,0.002334848,0.002130368,0.002026394,0.002145944,0.002126769,0.002145076,0.002104231,0.002155227,0.002183103,0.002209308,0.002301421,0.002464881,0.002327064,0.002272298,0.002075992,0.002055356,0.001972859
KEN,Kenya,3793,Industrialization intensity index,Value,0.286234237,0.283913054,0.285305392,0.283879924,0.283429007,0.275424083,0.244398221,0.271760838,0.262523585,0.204612212,0.21159702,0.205934497,0.202418543,0.21372975,0.218167537,0.205608195,0.206539828,0.19851973,0.199546754,0.206773076,0.215025891,0.219323891,0.209283591,0.234372438,0.23558253
KEN,Kenya,3794,Medium- and High-Tech Manufacturing Value Added share in total manufacturing value added,Value,0.189545482,0.188369193,0.188361409,0.178381963,0.185786802,0.17839965,0.133333333,0.181037444,0.177864427,0.099040061,0.095033603,0.107818979,0.105445577,0.112743901,0.117844736,0.096448817,0.093589279,0.084739317,0.079307892,0.08421668,0.085236713,0.079635965,0.083374847,0.124893482,0.125418126
KEN,Kenya,3795,Share of Medium and High-Tech Activities in Total MVA Index,Value,0.280625992,0.267078903,0.263382632,0.24536692,0.251836965,0.235773962,0.175198681,0.23839056,0.236160421,0.127736981,0.118112897,0.133166021,0.12819086,0.137101881,0.140416619,0.113767724,0.107914467,0.09518455,0.087394411,0.095478217,0.096393855,0.0893623,0.094434535,0.143321428,0.152674622
KEN,Kenya,3796,Medium- and High-Tech manufactured Exports share in total manufactured exports,Value,0.278796897,0.080503599,0.058962747,0.097530245,0.162541487,0.1687288,0.155841137,0.142426195,0.163197422,0.164996845,0.151049868,0.19102256,0.142894766,0.163235205,0.176634773,0.151416234,0.180381757,0.209809105,0.176774827,0.256869753,0.249278162,0.249278162,0.216249048,0.216249048,0.216249048
KEN,Kenya,3797,Share of Medium and High-Tech Activities in Manufacturing Export Index,Value,0.335274481,0.096528495,0.070262999,0.115585018,0.191372501,0.200256579,0.184930877,0.169353019,0.193773693,0.195516871,0.176897467,0.22598741,0.169645943,0.19380778,0.210986651,0.183880829,0.219339044,0.257542357,0.2220157,0.314701838,0.298811616,0.284474253,0.249365194,0.251657267,0.230548734
KEN,Kenya,3798,Manufacturing Value Added per capita,Value,123.3799733,124.0422192,121.5229801,119.7502768,118.4987897,119.4480025,120.5918206,117.4586044,112.4117512,106.9976077,105.2913044,104.1802463,101.5368269,104.6940874,106.4438632,108.448524,112.2044292,114.0275692,112.2932386,108.1758131,110.0520184,114.8825348,111.2550411,114.7024471,115.5140443
KEN,Kenya,3799,MVA per capita index,Value,0.010174349,0.010608156,0.010578744,0.010412882,0.010035065,0.010207553,0.010308496,0.009696528,0.009141488,0.008619686,0.008319492,0.007818477,0.007457452,0.007794675,0.007790102,0.007669644,0.007515103,0.007329562,0.007005448,0.007511721,0.007169804,0.006905271,0.006702677,0.006971376,0.006834406
KEN,Kenya,3801,Share of MVA in GDP index,Value,0.291842481,0.300747205,0.307228152,0.322392928,0.315021049,0.315074203,0.313597761,0.305131116,0.288886748,0.281487443,0.305081143,0.278702972,0.276646227,0.290357618,0.295918454,0.297448666,0.305165188,0.30185491,0.311699097,0.318067935,0.333657927,0.349285482,0.324132647,0.325423448,0.318490438
KEN,Kenya,3802,Manufactured Exports per capita,Value,22.2019739,21.01422507,29.18538491,24.36008677,26.79463559,31.01676877,32.43649808,31.94572222,28.49218197,22.40898944,18.73302637,15.86102079,25.58974183,37.53250603,21.93443141,55.56134583,50.03958914,56.03510429,59.7978972,55.76922262,61.72153294,61.72153294,58.0495616,58.0495616,58.0495616
